Processing grid size (6, 6) with 216 examples...
Grid Size (19, 19) | Epoch [370/1000] | D Loss: 0.2538 | G Loss: 2.5133
Grid Size (19, 19) | Epoch [380/1000] | D Loss: 0.3923 | G Loss: 2.0492
Grid Size (19, 19) | Epoch [390/1000] | D Loss: 0.2115 | G Loss: 2.4462
Grid Size (19, 19) | Epoch [400/1000] | D Loss: 0.2526 | G Loss: 2.4030
Grid Size (19, 19) | Epoch [410/1000] | D Loss: 0.2015 | G Loss: 2.7599
Grid Size (19, 19) | Epoch [420/1000] | D Loss: 0.2017 | G Loss: 2.4906
Grid Size (19, 19) | Epoch [430/1000] | D Loss: 0.2033 | G Loss: 3.0237
Grid Size (19, 19) | Epoch [440/1000] | D Loss: 0.1784 | G Loss: 2.9098
Grid Size (19, 19) | Epoch [450/1000] | D Loss: 0.1590 | G Loss: 3.0861
Grid Size (19, 19) | Epoch [460/1000] | D Loss: 0.1873 | G Loss: 2.7614
Grid Size (19, 19) | Epoch [470/1000] | D Loss: 0.2318 | G Loss: 2.7833
Grid Size (19, 19) | Epoch [480/1000] | D Loss: 0.3868 | G Loss: 2.1761
Grid Size (19, 19) | Epoch [490/1000] | D Loss: 0.2122 | G Loss: 2.4718
Grid Size (19, 19) | Epoch [500/1000] | D Loss: 0.2463 | G Loss: 2.6708
Grid Size (19, 19) | Epoch [510/1000] | D Loss: 0.2138 | G Loss: 3.0303
Grid Size (19, 19) | Epoch [520/1000] | D Loss: 0.1402 | G Loss: 3.1559
Grid Size (19, 19) | Epoch [530/1000] | D Loss: 0.2536 | G Loss: 2.1806
Grid Size (19, 19) | Epoch [540/1000] | D Loss: 0.2505 | G Loss: 1.8576
Grid Size (19, 19) | Epoch [550/1000] | D Loss: 0.1202 | G Loss: 3.1859
Grid Size (19, 19) | Epoch [560/1000] | D Loss: 0.1597 | G Loss: 3.1729
Grid Size (19, 19) | Epoch [570/1000] | D Loss: 0.2093 | G Loss: 3.1398
Grid Size (19, 19) | Epoch [580/1000] | D Loss: 0.1723 | G Loss: 3.2982
Grid Size (19, 19) | Epoch [590/1000] | D Loss: 0.1463 | G Loss: 2.8921
Grid Size (19, 19) | Epoch [600/1000] | D Loss: 0.1627 | G Loss: 2.4735
Grid Size (19, 19) | Epoch [610/1000] | D Loss: 0.1402 | G Loss: 2.9107
Grid Size (19, 19) | Epoch [620/1000] | D Loss: 0.1327 | G Loss: 3.1284
Grid Size (19, 19) | Epoch [630/1000] | D Loss: 0.1158 | G Loss: 3.6021
Grid Size (19, 19) | Epoch [640/1000] | D Loss: 0.1333 | G Loss: 3.3387
Grid Size (19, 19) | Epoch [650/1000] | D Loss: 0.2268 | G Loss: 2.5964
Grid Size (19, 19) | Epoch [660/1000] | D Loss: 0.1620 | G Loss: 2.9456
Grid Size (19, 19) | Epoch [670/1000] | D Loss: 0.1105 | G Loss: 3.6829
Grid Size (19, 19) | Epoch [680/1000] | D Loss: 0.0917 | G Loss: 3.5204
Grid Size (19, 19) | Epoch [690/1000] | D Loss: 0.1058 | G Loss: 3.4814
Grid Size (19, 19) | Epoch [700/1000] | D Loss: 0.1568 | G Loss: 3.4645
Grid Size (19, 19) | Epoch [710/1000] | D Loss: 0.1392 | G Loss: 3.8193
Grid Size (19, 19) | Epoch [720/1000] | D Loss: 0.0981 | G Loss: 3.2095
Grid Size (19, 19) | Epoch [730/1000] | D Loss: 0.1049 | G Loss: 3.9258
Grid Size (19, 19) | Epoch [740/1000] | D Loss: 0.1108 | G Loss: 3.3926
Grid Size (19, 19) | Epoch [750/1000] | D Loss: 0.1666 | G Loss: 3.6963
Grid Size (19, 19) | Epoch [760/1000] | D Loss: 0.1678 | G Loss: 3.4069
Grid Size (19, 19) | Epoch [770/1000] | D Loss: 0.1670 | G Loss: 3.4641
Grid Size (19, 19) | Epoch [780/1000] | D Loss: 0.0957 | G Loss: 3.8916
Grid Size (19, 19) | Epoch [790/1000] | D Loss: 0.1153 | G Loss: 3.6793
Grid Size (19, 19) | Epoch [800/1000] | D Loss: 0.0686 | G Loss: 4.0867
Grid Size (19, 19) | Epoch [810/1000] | D Loss: 0.0784 | G Loss: 3.9951
Grid Size (19, 19) | Epoch [820/1000] | D Loss: 0.0772 | G Loss: 3.5913
Grid Size (19, 19) | Epoch [830/1000] | D Loss: 0.0794 | G Loss: 3.6765
Grid Size (19, 19) | Epoch [840/1000] | D Loss: 0.0566 | G Loss: 3.9613
Grid Size (19, 19) | Epoch [850/1000] | D Loss: 0.0656 | G Loss: 3.4957
Grid Size (19, 19) | Epoch [860/1000] | D Loss: 0.0721 | G Loss: 3.6233
Grid Size (19, 19) | Epoch [870/1000] | D Loss: 0.0763 | G Loss: 3.9669
Grid Size (19, 19) | Epoch [880/1000] | D Loss: 0.0876 | G Loss: 3.5529
Grid Size (19, 19) | Epoch [890/1000] | D Loss: 0.0634 | G Loss: 4.3076
Grid Size (19, 19) | Epoch [900/1000] | D Loss: 0.0929 | G Loss: 4.1215
Grid Size (19, 19) | Epoch [910/1000] | D Loss: 0.0941 | G Loss: 3.5528
Grid Size (19, 19) | Epoch [920/1000] | D Loss: 0.0916 | G Loss: 4.2257
Grid Size (19, 19) | Epoch [930/1000] | D Loss: 0.0680 | G Loss: 3.6841
Grid Size (19, 19) | Epoch [940/1000] | D Loss: 0.0515 | G Loss: 4.1917
Grid Size (19, 19) | Epoch [950/1000] | D Loss: 0.2649 | G Loss: 2.7164
Grid Size (19, 19) | Epoch [960/1000] | D Loss: 0.0664 | G Loss: 4.4118
Grid Size (19, 19) | Epoch [970/1000] | D Loss: 0.0563 | G Loss: 3.7257
Grid Size (19, 19) | Epoch [980/1000] | D Loss: 0.0526 | G Loss: 3.9457
Grid Size (19, 19) | Epoch [990/1000] | D Loss: 0.0602 | G Loss: 4.1367

Training complete for grid size (19, 19).

Generating 200 new examples for grid size (19, 19)...
Generated dataset appended to '/content/drive/MyDrive/Google_AI_Studio/ARCAGI2025/datasets/generated_dcgan_dataset_19x19.json'.

Processing grid size (8, 11) with 14 examples...
Skipping training for grid size (8, 11) due to insufficient data (14 examples).

Processing grid size (11, 8) with 10 examples...
Skipping training for grid size (11, 8) due to insufficient data (10 examples).

Processing grid size (23, 23) with 56 examples...
Skipping training for grid size (23, 23) due to insufficient data (56 examples).

Processing grid size (7, 23) with 8 examples...
Skipping training for grid size (7, 23) due to insufficient data (8 examples).

Processing grid size (23, 7) with 8 examples...
Skipping training for grid size (23, 7) due to insufficient data (8 examples).

Processing grid size (15, 16) with 14 examples...
Skipping training for grid size (15, 16) due to insufficient data (14 examples).

Processing grid size (16, 15) with 26 examples...
Skipping training for grid size (16, 15) due to insufficient data (26 examples).

Processing grid size (16, 16) with 400 examples...
Using Conv models for grid size (16, 16).
Grid Size (16, 16) | Epoch [0/1000] | D Loss: 1.4251 | G Loss: 0.6759
Grid Size (16, 16) | Epoch [10/1000] | D Loss: 1.0627 | G Loss: 0.9022
Grid Size (16, 16) | Epoch [20/1000] | D Loss: 0.8943 | G Loss: 1.0250
Grid Size (16, 16) | Epoch [30/1000] | D Loss: 0.6578 | G Loss: 1.3312
Grid Size (16, 16) | Epoch [40/1000] | D Loss: 0.5224 | G Loss: 1.6988
Grid Size (16, 16) | Epoch [50/1000] | D Loss: 0.4878 | G Loss: 1.5701
Grid Size (16, 16) | Epoch [60/1000] | D Loss: 0.4727 | G Loss: 1.5941
Grid Size (16, 16) | Epoch [70/1000] | D Loss: 0.5781 | G Loss: 1.5549
Grid Size (16, 16) | Epoch [80/1000] | D Loss: 0.5568 | G Loss: 1.6541
Grid Size (16, 16) | Epoch [90/1000] | D Loss: 0.8107 | G Loss: 1.4934
Grid Size (16, 16) | Epoch [100/1000] | D Loss: 0.7981 | G Loss: 1.4602
Grid Size (16, 16) | Epoch [110/1000] | D Loss: 0.8505 | G Loss: 1.4131
Grid Size (16, 16) | Epoch [120/1000] | D Loss: 0.7500 | G Loss: 1.4521
Grid Size (16, 16) | Epoch [130/1000] | D Loss: 0.7528 | G Loss: 1.2549
Grid Size (16, 16) | Epoch [140/1000] | D Loss: 0.7131 | G Loss: 1.2523
Grid Size (16, 16) | Epoch [150/1000] | D Loss: 0.8024 | G Loss: 1.3974
Grid Size (16, 16) | Epoch [160/1000] | D Loss: 0.7803 | G Loss: 1.5595
Grid Size (16, 16) | Epoch [170/1000] | D Loss: 0.7893 | G Loss: 1.4435
Grid Size (16, 16) | Epoch [180/1000] | D Loss: 0.7808 | G Loss: 1.2734
Grid Size (16, 16) | Epoch [190/1000] | D Loss: 0.7196 | G Loss: 1.3148
Grid Size (16, 16) | Epoch [200/1000] | D Loss: 0.6900 | G Loss: 1.4167
Grid Size (16, 16) | Epoch [210/1000] | D Loss: 0.6421 | G Loss: 1.6434
Grid Size (16, 16) | Epoch [220/1000] | D Loss: 0.6703 | G Loss: 1.3244
Grid Size (16, 16) | Epoch [230/1000] | D Loss: 0.5702 | G Loss: 1.6185
Grid Size (16, 16) | Epoch [240/1000] | D Loss: 0.5657 | G Loss: 1.4610
Grid Size (16, 16) | Epoch [250/1000] | D Loss: 0.5497 | G Loss: 1.4776
Grid Size (16, 16) | Epoch [260/1000] | D Loss: 0.6218 | G Loss: 1.6189
Grid Size (16, 16) | Epoch [270/1000] | D Loss: 0.5397 | G Loss: 1.4321
Grid Size (16, 16) | Epoch [280/1000] | D Loss: 0.5344 | G Loss: 1.7408
Grid Size (16, 16) | Epoch [290/1000] | D Loss: 0.5826 | G Loss: 1.4629
Grid Size (16, 16) | Epoch [300/1000] | D Loss: 0.5496 | G Loss: 1.5744
Grid Size (16, 16) | Epoch [310/1000] | D Loss: 0.6149 | G Loss: 1.5845
Grid Size (16, 16) | Epoch [320/1000] | D Loss: 0.5221 | G Loss: 1.6591
Grid Size (16, 16) | Epoch [330/1000] | D Loss: 0.5274 | G Loss: 1.5960
Grid Size (16, 16) | Epoch [340/1000] | D Loss: 0.4822 | G Loss: 1.8695
Grid Size (16, 16) | Epoch [350/1000] | D Loss: 0.5753 | G Loss: 1.7152
Grid Size (16, 16) | Epoch [360/1000] | D Loss: 0.4786 | G Loss: 1.5682
Grid Size (16, 16) | Epoch [370/1000] | D Loss: 0.5380 | G Loss: 1.7505
Grid Size (16, 16) | Epoch [380/1000] | D Loss: 0.4398 | G Loss: 2.0167
Grid Size (16, 16) | Epoch [390/1000] | D Loss: 0.4788 | G Loss: 1.7771
Grid Size (16, 16) | Epoch [400/1000] | D Loss: 0.4563 | G Loss: 2.0025
Grid Size (16, 16) | Epoch [410/1000] | D Loss: 0.4931 | G Loss: 1.6583
Grid Size (16, 16) | Epoch [420/1000] | D Loss: 0.4293 | G Loss: 1.7663
Grid Size (16, 16) | Epoch [430/1000] | D Loss: 0.5638 | G Loss: 1.5381
Grid Size (16, 16) | Epoch [440/1000] | D Loss: 0.5232 | G Loss: 1.7887
Grid Size (16, 16) | Epoch [450/1000] | D Loss: 0.4163 | G Loss: 1.9116
Grid Size (16, 16) | Epoch [460/1000] | D Loss: 0.4268 | G Loss: 1.7510
Grid Size (16, 16) | Epoch [470/1000] | D Loss: 0.5148 | G Loss: 1.7855
Grid Size (16, 16) | Epoch [480/1000] | D Loss: 0.3879 | G Loss: 1.9748
Grid Size (16, 16) | Epoch [490/1000] | D Loss: 0.3987 | G Loss: 1.9035
Grid Size (16, 16) | Epoch [500/1000] | D Loss: 0.4455 | G Loss: 2.2740
Grid Size (16, 16) | Epoch [510/1000] | D Loss: 0.4127 | G Loss: 1.7200
Grid Size (16, 16) | Epoch [520/1000] | D Loss: 0.4808 | G Loss: 1.7742
Grid Size (16, 16) | Epoch [530/1000] | D Loss: 0.3814 | G Loss: 2.2057
Grid Size (16, 16) | Epoch [540/1000] | D Loss: 0.3141 | G Loss: 2.2112
Grid Size (16, 16) | Epoch [550/1000] | D Loss: 0.3176 | G Loss: 1.9395
Grid Size (16, 16) | Epoch [560/1000] | D Loss: 0.5205 | G Loss: 1.5313
Grid Size (16, 16) | Epoch [570/1000] | D Loss: 0.2700 | G Loss: 2.0979
Grid Size (16, 16) | Epoch [580/1000] | D Loss: 0.4285 | G Loss: 2.3582
Grid Size (16, 16) | Epoch [590/1000] | D Loss: 0.3918 | G Loss: 2.1602
Grid Size (16, 16) | Epoch [600/1000] | D Loss: 0.3600 | G Loss: 2.3506
Grid Size (16, 16) | Epoch [610/1000] | D Loss: 0.3209 | G Loss: 2.0442
Grid Size (16, 16) | Epoch [620/1000] | D Loss: 0.3692 | G Loss: 1.9776
Grid Size (16, 16) | Epoch [630/1000] | D Loss: 0.2675 | G Loss: 2.3974
Grid Size (16, 16) | Epoch [640/1000] | D Loss: 0.3484 | G Loss: 2.0261
Grid Size (16, 16) | Epoch [650/1000] | D Loss: 0.3693 | G Loss: 1.9143
Grid Size (16, 16) | Epoch [660/1000] | D Loss: 0.3297 | G Loss: 2.1147
Grid Size (16, 16) | Epoch [670/1000] | D Loss: 0.3744 | G Loss: 1.9249
Grid Size (16, 16) | Epoch [680/1000] | D Loss: 0.3369 | G Loss: 2.3133
Grid Size (16, 16) | Epoch [690/1000] | D Loss: 0.3739 | G Loss: 1.8679
Grid Size (16, 16) | Epoch [700/1000] | D Loss: 0.3719 | G Loss: 1.8287
Grid Size (16, 16) | Epoch [710/1000] | D Loss: 0.3178 | G Loss: 1.9946
Grid Size (16, 16) | Epoch [720/1000] | D Loss: 0.2618 | G Loss: 2.4652
Grid Size (16, 16) | Epoch [730/1000] | D Loss: 0.2788 | G Loss: 2.3110
Grid Size (16, 16) | Epoch [740/1000] | D Loss: 0.3573 | G Loss: 2.3350
Grid Size (16, 16) | Epoch [750/1000] | D Loss: 0.2359 | G Loss: 2.7662
Grid Size (16, 16) | Epoch [760/1000] | D Loss: 0.3081 | G Loss: 2.5158
Grid Size (16, 16) | Epoch [770/1000] | D Loss: 0.1964 | G Loss: 2.6869
Grid Size (16, 16) | Epoch [780/1000] | D Loss: 0.1966 | G Loss: 2.7397
Grid Size (16, 16) | Epoch [790/1000] | D Loss: 0.2837 | G Loss: 2.1567
Grid Size (16, 16) | Epoch [800/1000] | D Loss: 0.3116 | G Loss: 2.0114
Grid Size (16, 16) | Epoch [810/1000] | D Loss: 0.1685 | G Loss: 2.9011
Grid Size (16, 16) | Epoch [820/1000] | D Loss: 0.2966 | G Loss: 2.2017
Grid Size (16, 16) | Epoch [830/1000] | D Loss: 0.2610 | G Loss: 2.5515
Grid Size (16, 16) | Epoch [840/1000] | D Loss: 0.2653 | G Loss: 2.3260
Grid Size (16, 16) | Epoch [850/1000] | D Loss: 0.2289 | G Loss: 2.4280
Grid Size (16, 16) | Epoch [860/1000] | D Loss: 0.2392 | G Loss: 2.6027
Grid Size (16, 16) | Epoch [870/1000] | D Loss: 0.2260 | G Loss: 2.5744
Grid Size (16, 16) | Epoch [880/1000] | D Loss: 0.2461 | G Loss: 2.2014
Grid Size (16, 16) | Epoch [890/1000] | D Loss: 0.1611 | G Loss: 2.8220
Grid Size (16, 16) | Epoch [900/1000] | D Loss: 0.1925 | G Loss: 2.5430
Grid Size (16, 16) | Epoch [910/1000] | D Loss: 0.2224 | G Loss: 2.5161
Grid Size (16, 16) | Epoch [920/1000] | D Loss: 0.2195 | G Loss: 2.8289
Grid Size (16, 16) | Epoch [930/1000] | D Loss: 0.1740 | G Loss: 2.7641
Grid Size (16, 16) | Epoch [940/1000] | D Loss: 0.2156 | G Loss: 2.6361
Grid Size (16, 16) | Epoch [950/1000] | D Loss: 0.1755 | G Loss: 2.7547
Grid Size (16, 16) | Epoch [960/1000] | D Loss: 0.1722 | G Loss: 2.9575
Grid Size (16, 16) | Epoch [970/1000] | D Loss: 0.1981 | G Loss: 2.5519
Grid Size (16, 16) | Epoch [980/1000] | D Loss: 0.2239 | G Loss: 2.5852
Grid Size (16, 16) | Epoch [990/1000] | D Loss: 0.1500 | G Loss: 3.1603

Training complete for grid size (16, 16).

Generating 200 new examples for grid size (16, 16)...
Generated dataset appended to '/content/drive/MyDrive/Google_AI_Studio/ARCAGI2025/datasets/generated_dcgan_dataset_16x16.json'.

Processing grid size (12, 11) with 14 examples...
Skipping training for grid size (12, 11) due to insufficient data (14 examples).

Processing grid size (11, 12) with 10 examples...
Skipping training for grid size (11, 12) due to insufficient data (10 examples).

Processing grid size (17, 17) with 96 examples...
Skipping training for grid size (17, 17) due to insufficient data (96 examples).

Processing grid size (21, 16) with 6 examples...
Skipping training for grid size (21, 16) due to insufficient data (6 examples).

Processing grid size (16, 21) with 2 examples...
Skipping training for grid size (16, 21) due to insufficient data (2 examples).

Processing grid size (28, 26) with 8 examples...
Skipping training for grid size (28, 26) due to insufficient data (8 examples).

Processing grid size (26, 28) with 8 examples...
Skipping training for grid size (26, 28) due to insufficient data (8 examples).

Processing grid size (17, 11) with 8 examples...
Skipping training for grid size (17, 11) due to insufficient data (8 examples).

Processing grid size (11, 17) with 8 examples...
Skipping training for grid size (11, 17) due to insufficient data (8 examples).

Processing grid size (25, 26) with 12 examples...
Skipping training for grid size (25, 26) due to insufficient data (12 examples).

Processing grid size (26, 25) with 4 examples...
Skipping training for grid size (26, 25) due to insufficient data (4 examples).

Processing grid size (5, 6) with 24 examples...
Skipping training for grid size (5, 6) due to insufficient data (24 examples).

Processing grid size (6, 5) with 40 examples...
Skipping training for grid size (6, 5) due to insufficient data (40 examples).

Processing grid size (2, 2) with 64 examples...
Skipping training for grid size (2, 2) due to insufficient data (64 examples).

Processing grid size (19, 26) with 6 examples...
Skipping training for grid size (19, 26) due to insufficient data (6 examples).

Processing grid size (26, 19) with 2 examples...
Skipping training for grid size (26, 19) due to insufficient data (2 examples).

Processing grid size (1, 1) with 96 examples...
Skipping training for grid size (1, 1) due to insufficient data (96 examples).

Processing grid size (18, 18) with 72 examples...
Skipping training for grid size (18, 18) due to insufficient data (72 examples).

Processing grid size (11, 23) with 6 examples...
Skipping training for grid size (11, 23) due to insufficient data (6 examples).

Processing grid size (23, 11) with 2 examples...
Skipping training for grid size (23, 11) due to insufficient data (2 examples).

Processing grid size (8, 9) with 22 examples...
Skipping training for grid size (8, 9) due to insufficient data (22 examples).

Processing grid size (9, 8) with 18 examples...
Skipping training for grid size (9, 8) due to insufficient data (18 examples).

Processing grid size (25, 25) with 80 examples...
Skipping training for grid size (25, 25) due to insufficient data (80 examples).

Processing grid size (19, 25) with 6 examples...
Skipping training for grid size (19, 25) due to insufficient data (6 examples).

Processing grid size (25, 19) with 2 examples...
Skipping training for grid size (25, 19) due to insufficient data (2 examples).

Processing grid size (5, 5) with 224 examples...
Using Linear models for grid size (5, 5).
Grid Size (5, 5) | Epoch [0/1000] | D Loss: 1.3674 | G Loss: 0.7042
Grid Size (5, 5) | Epoch [10/1000] | D Loss: 1.3499 | G Loss: 0.7045
Grid Size (5, 5) | Epoch [20/1000] | D Loss: 1.3072 | G Loss: 0.7056
Grid Size (5, 5) | Epoch [30/1000] | D Loss: 1.3272 | G Loss: 0.7023
Grid Size (5, 5) | Epoch [40/1000] | D Loss: 1.3294 | G Loss: 0.6899
Grid Size (5, 5) | Epoch [50/1000] | D Loss: 1.3314 | G Loss: 0.6961
Grid Size (5, 5) | Epoch [60/1000] | D Loss: 1.3252 | G Loss: 0.6997
Grid Size (5, 5) | Epoch [70/1000] | D Loss: 1.3010 | G Loss: 0.6964
Grid Size (5, 5) | Epoch [80/1000] | D Loss: 1.2962 | G Loss: 0.6933
Grid Size (5, 5) | Epoch [90/1000] | D Loss: 1.3132 | G Loss: 0.6907
Grid Size (5, 5) | Epoch [100/1000] | D Loss: 1.2618 | G Loss: 0.6976
Grid Size (5, 5) | Epoch [110/1000] | D Loss: 1.2800 | G Loss: 0.6878
Grid Size (5, 5) | Epoch [120/1000] | D Loss: 1.2587 | G Loss: 0.6967
Grid Size (5, 5) | Epoch [130/1000] | D Loss: 1.2648 | G Loss: 0.6975
Grid Size (5, 5) | Epoch [140/1000] | D Loss: 1.2921 | G Loss: 0.6894
Grid Size (5, 5) | Epoch [150/1000] | D Loss: 1.2555 | G Loss: 0.6966
Grid Size (5, 5) | Epoch [160/1000] | D Loss: 1.2805 | G Loss: 0.6984
Grid Size (5, 5) | Epoch [170/1000] | D Loss: 1.2505 | G Loss: 0.6940
Grid Size (5, 5) | Epoch [180/1000] | D Loss: 1.2325 | G Loss: 0.6980
Grid Size (5, 5) | Epoch [190/1000] | D Loss: 1.2248 | G Loss: 0.7039
Grid Size (5, 5) | Epoch [200/1000] | D Loss: 1.2219 | G Loss: 0.7096
Grid Size (5, 5) | Epoch [210/1000] | D Loss: 1.2727 | G Loss: 0.6950
Grid Size (5, 5) | Epoch [220/1000] | D Loss: 1.2178 | G Loss: 0.7170
Grid Size (5, 5) | Epoch [230/1000] | D Loss: 1.2730 | G Loss: 0.7133
Grid Size (5, 5) | Epoch [240/1000] | D Loss: 1.2475 | G Loss: 0.7175
Grid Size (5, 5) | Epoch [250/1000] | D Loss: 1.2332 | G Loss: 0.7082
Grid Size (5, 5) | Epoch [260/1000] | D Loss: 1.2135 | G Loss: 0.7165
Grid Size (5, 5) | Epoch [270/1000] | D Loss: 1.2090 | G Loss: 0.7251
Grid Size (5, 5) | Epoch [280/1000] | D Loss: 1.2060 | G Loss: 0.7094
Grid Size (5, 5) | Epoch [290/1000] | D Loss: 1.2040 | G Loss: 0.7141
Grid Size (5, 5) | Epoch [300/1000] | D Loss: 1.2071 | G Loss: 0.7151
Grid Size (5, 5) | Epoch [310/1000] | D Loss: 1.2098 | G Loss: 0.7056
Grid Size (5, 5) | Epoch [320/1000] | D Loss: 1.1986 | G Loss: 0.7273
Grid Size (5, 5) | Epoch [330/1000] | D Loss: 1.1867 | G Loss: 0.7146
Grid Size (5, 5) | Epoch [340/1000] | D Loss: 1.2423 | G Loss: 0.7262
Grid Size (5, 5) | Epoch [350/1000] | D Loss: 1.2078 | G Loss: 0.7044
Grid Size (5, 5) | Epoch [360/1000] | D Loss: 1.2097 | G Loss: 0.7062
Grid Size (5, 5) | Epoch [370/1000] | D Loss: 1.1921 | G Loss: 0.7213
Grid Size (5, 5) | Epoch [380/1000] | D Loss: 1.2179 | G Loss: 0.7379
Grid Size (5, 5) | Epoch [390/1000] | D Loss: 1.1800 | G Loss: 0.7249
Grid Size (5, 5) | Epoch [400/1000] | D Loss: 1.1814 | G Loss: 0.7378
Grid Size (5, 5) | Epoch [410/1000] | D Loss: 1.1977 | G Loss: 0.7169
Grid Size (5, 5) | Epoch [420/1000] | D Loss: 1.1903 | G Loss: 0.7261
Grid Size (5, 5) | Epoch [430/1000] | D Loss: 1.1921 | G Loss: 0.7304
Grid Size (5, 5) | Epoch [440/1000] | D Loss: 1.1931 | G Loss: 0.7166
Grid Size (5, 5) | Epoch [450/1000] | D Loss: 1.2237 | G Loss: 0.7410
Grid Size (5, 5) | Epoch [460/1000] | D Loss: 1.1885 | G Loss: 0.7256
Grid Size (5, 5) | Epoch [470/1000] | D Loss: 1.2151 | G Loss: 0.7326
Grid Size (5, 5) | Epoch [480/1000] | D Loss: 1.1629 | G Loss: 0.7496
Grid Size (5, 5) | Epoch [490/1000] | D Loss: 1.1641 | G Loss: 0.7292
Grid Size (5, 5) | Epoch [500/1000] | D Loss: 1.1516 | G Loss: 0.7460
Grid Size (5, 5) | Epoch [510/1000] | D Loss: 1.1765 | G Loss: 0.7188
Grid Size (5, 5) | Epoch [520/1000] | D Loss: 1.2403 | G Loss: 0.7426
Grid Size (5, 5) | Epoch [530/1000] | D Loss: 1.1477 | G Loss: 0.7334
Grid Size (5, 5) | Epoch [540/1000] | D Loss: 1.2028 | G Loss: 0.7377
Grid Size (5, 5) | Epoch [550/1000] | D Loss: 1.2140 | G Loss: 0.7514
Grid Size (5, 5) | Epoch [560/1000] | D Loss: 1.2258 | G Loss: 0.7526
Grid Size (5, 5) | Epoch [570/1000] | D Loss: 1.2485 | G Loss: 0.7728
Grid Size (5, 5) | Epoch [580/1000] | D Loss: 1.1871 | G Loss: 0.7183
Grid Size (5, 5) | Epoch [590/1000] | D Loss: 1.2315 | G Loss: 0.7396
Grid Size (5, 5) | Epoch [600/1000] | D Loss: 1.1922 | G Loss: 0.7523
Grid Size (5, 5) | Epoch [610/1000] | D Loss: 1.2196 | G Loss: 0.7627
Grid Size (5, 5) | Epoch [620/1000] | D Loss: 1.2517 | G Loss: 0.7403
Grid Size (5, 5) | Epoch [630/1000] | D Loss: 1.2211 | G Loss: 0.7337
Grid Size (5, 5) | Epoch [640/1000] | D Loss: 1.1778 | G Loss: 0.7661
Grid Size (5, 5) | Epoch [650/1000] | D Loss: 1.2334 | G Loss: 0.7473
Grid Size (5, 5) | Epoch [660/1000] | D Loss: 1.2346 | G Loss: 0.7531
Grid Size (5, 5) | Epoch [670/1000] | D Loss: 1.2576 | G Loss: 0.7672
Grid Size (5, 5) | Epoch [680/1000] | D Loss: 1.1775 | G Loss: 0.7517
Grid Size (5, 5) | Epoch [690/1000] | D Loss: 1.2660 | G Loss: 0.7438
Grid Size (5, 5) | Epoch [700/1000] | D Loss: 1.2363 | G Loss: 0.7740
Grid Size (5, 5) | Epoch [710/1000] | D Loss: 1.2142 | G Loss: 0.7437
Grid Size (5, 5) | Epoch [720/1000] | D Loss: 1.2699 | G Loss: 0.7617
Grid Size (5, 5) | Epoch [730/1000] | D Loss: 1.3019 | G Loss: 0.7658
Grid Size (5, 5) | Epoch [740/1000] | D Loss: 1.2688 | G Loss: 0.7434
Grid Size (5, 5) | Epoch [750/1000] | D Loss: 1.2728 | G Loss: 0.7617
Grid Size (5, 5) | Epoch [760/1000] | D Loss: 1.2720 | G Loss: 0.7589
Grid Size (5, 5) | Epoch [770/1000] | D Loss: 1.2491 | G Loss: 0.7656
Grid Size (5, 5) | Epoch [780/1000] | D Loss: 1.2342 | G Loss: 0.7752
Grid Size (5, 5) | Epoch [790/1000] | D Loss: 1.2906 | G Loss: 0.7380
Grid Size (5, 5) | Epoch [800/1000] | D Loss: 1.3149 | G Loss: 0.7796
Grid Size (5, 5) | Epoch [810/1000] | D Loss: 1.2943 | G Loss: 0.7704
Grid Size (5, 5) | Epoch [820/1000] | D Loss: 1.3020 | G Loss: 0.7688
Grid Size (5, 5) | Epoch [830/1000] | D Loss: 1.2994 | G Loss: 0.7681
Grid Size (5, 5) | Epoch [840/1000] | D Loss: 1.2820 | G Loss: 0.7701
Grid Size (5, 5) | Epoch [850/1000] | D Loss: 1.2575 | G Loss: 0.7641
Grid Size (5, 5) | Epoch [860/1000] | D Loss: 1.2809 | G Loss: 0.7726
Grid Size (5, 5) | Epoch [870/1000] | D Loss: 1.2794 | G Loss: 0.7407
Grid Size (5, 5) | Epoch [880/1000] | D Loss: 1.3017 | G Loss: 0.7661
Grid Size (5, 5) | Epoch [890/1000] | D Loss: 1.2780 | G Loss: 0.7659
Grid Size (5, 5) | Epoch [900/1000] | D Loss: 1.2742 | G Loss: 0.7888
Grid Size (5, 5) | Epoch [910/1000] | D Loss: 1.3030 | G Loss: 0.7713
Grid Size (5, 5) | Epoch [920/1000] | D Loss: 1.2855 | G Loss: 0.7672
Grid Size (5, 5) | Epoch [930/1000] | D Loss: 1.2800 | G Loss: 0.7782
Grid Size (5, 5) | Epoch [940/1000] | D Loss: 1.3276 | G Loss: 0.7507
Grid Size (5, 5) | Epoch [950/1000] | D Loss: 1.3199 | G Loss: 0.7809
Grid Size (5, 5) | Epoch [960/1000] | D Loss: 1.2677 | G Loss: 0.8018
Grid Size (5, 5) | Epoch [970/1000] | D Loss: 1.3024 | G Loss: 0.7802
Grid Size (5, 5) | Epoch [980/1000] | D Loss: 1.3325 | G Loss: 0.7908
Grid Size (5, 5) | Epoch [990/1000] | D Loss: 1.3012 | G Loss: 0.7661
